sampleId,year,season,fireSeverity,fireSevN,vegType,vegTypeN,PFSI,SM,SMLag1,SMLag1Seas
577,2023,Winter,5,Extreme,9,Heathland,-42.97234761,0.318932533,0.866947532,0.51463747
577,2023,Spring,5,Extreme,9,Heathland,145.5969238,0.571132302,0.944741786,0.318932533
577,2024,Summer,5,Extreme,9,Heathland,141.2996025,0.692944586,0.424804181,0.571132302
577,2024,Autumn,5,Extreme,9,Heathland,-54.75002433,0.758210897,0.51463747,0.692944586
577,2024,Winter,5,Extreme,9,Heathland,-23.52989669,0.590092242,0.318932533,0.758210897
577,2024,Spring,5,Extreme,9,Heathland,-74.53135335,0.105937019,0.571132302,0.590092242
578,2015,Summer,5,Unburnt,9,Heathland,513.0545875,0.713196516,0.297128558,0.297128558
578,2015,Autumn,5,Unburnt,9,Heathland,232.7767887,0.639520168,0.683885157,0.713196516
578,2015,Winter,5,Unburnt,9,Heathland,-78.98379702,0.310931891,0.2733742,0.639520168
578,2015,Spring,5,Unburnt,9,Heathland,4.361469156,0.314149857,0.475369275,0.310931891
578,2016,Summer,5,Unburnt,9,Heathland,194.666474,0.510719359,0.713196516,0.314149857
578,2016,Autumn,5,Unburnt,9,Heathland,-28.8329184,0.167385519,0.639520168,0.510719359
578,2016,Winter,5,Unburnt,9,Heathland,82.02388641,0.29523769,0.310931891,0.167385519
578,2016,Spring,5,Unburnt,9,Heathland,43.8565683,0.079749048,0.314149857,0.29523769
578,2017,Summer,5,Unburnt,9,Heathland,-122.9057165,0.033870656,0.510719359,0.079749048
578,2017,Autumn,5,Unburnt,9,Heathland,37.95876228,0.281400025,0.167385519,0.033870656
578,2017,Winter,5,Unburnt,9,Heathland,32.32362389,0.278060436,0.29523769,0.281400025
578,2017,Spring,5,Unburnt,9,Heathland,-42.13347114,0.144479066,0.079749048,0.278060436
578,2018,Summer,5,Unburnt,9,Heathland,42.0482044,0.292945176,0.033870656,0.144479066
578,2018,Autumn,5,Unburnt,9,Heathland,-11.77417795,0.324590802,0.281400025,0.292945176
578,2018,Winter,5,Unburnt,9,Heathland,66.23598076,0.125579745,0.278060436,0.324590802
578,2018,Spring,5,Unburnt,9,Heathland,-9.880769,0.408299953,0.144479066,0.125579745
578,2019,Summer,5,Unburnt,9,Heathland,-1560.655251,0.576871812,0.292945176,0.408299953
578,2019,Autumn,5,Unburnt,9,Heathland,117.686213,0.378547847,0.324590802,0.576871812
578,2019,Winter,5,Unburnt,9,Heathland,-3.404155039,0.139610648,0.125579745,0.378547847
578,2019,Spring,5,Extreme,9,Heathland,9.556939211,0.192005709,0.408299953,0.139610648
578,2020,Summer,5,Extreme,9,Heathland,878.8913859,0.45151788,0.576871812,0.192005709
578,2020,Autumn,5,Extreme,9,Heathland,-1440.724875,0.780005515,0.378547847,0.45151788
578,2020,Winter,5,Extreme,9,Heathland,-1460.941046,0.681104541,0.139610648,0.780005515
578,2020,Spring,5,Extreme,9,Heathland,-1312.122099,0.559333146,0.192005709,0.681104541
578,2021,Summer,5,Extreme,9,Heathland,2084.240377,0.739928663,0.45151788,0.559333146
578,2021,Autumn,5,Extreme,9,Heathland,1209.71566,0.604220688,0.780005515,0.739928663
578,2021,Winter,5,Extreme,9,Heathland,3151.448525,0.460193008,0.681104541,0.604220688
578,2021,Spring,5,Extreme,9,Heathland,1351.385529,0.609332621,0.559333146,0.460193008
578,2022,Summer,5,Extreme,9,Heathland,419.8671952,0.840965509,0.739928663,0.609332621
578,2022,Autumn,5,Extreme,9,Heathland,1329.623529,0.84659481,0.604220688,0.840965509
578,2022,Winter,5,Extreme,9,Heathland,521.9887444,0.777611434,0.460193008,0.84659481
578,2022,Spring,5,Extreme,9,Heathland,375.9197646,0.867325902,0.609332621,0.777611434
578,2023,Summer,5,Extreme,9,Heathland,82.76709156,0.330450445,0.840965509,0.867325902
578,2023,Autumn,5,Extreme,9,Heathland,-142.6594654,0.430505514,0.84659481,0.330450445
578,2023,Winter,5,Extreme,9,Heathland,153.725115,0.228057042,0.777611434,0.430505514
578,2023,Spring,5,Extreme,9,Heathland,220.120656,0.515860915,0.867325902,0.228057042
578,2024,Summer,5,Extreme,9,Heathland,167.2812406,0.700143516,0.330450445,0.515860915
578,2024,Autumn,5,Extreme,9,Heathland,-134.3875506,0.71997273,0.430505514,0.700143516
578,2024,Winter,5,Extreme,9,Heathland,-192.5524759,0.513228297,0.228057042,0.71997273
578,2024,Spring,5,Extreme,9,Heathland,-64.03688188,0.066595383,0.515860915,0.513228297
579,2015,Summer,4,Unburnt,9,Heathland,20.67856674,0.675024927,0.184759945,0.184759945
579,2015,Autumn,4,Unburnt,9,Heathland,659.2447634,0.643633664,0.731145144,0.675024927
579,2015,Winter,4,Unburnt,9,Heathland,82.23291928,0.444960088,0.328130603,0.643633664
579,2015,Spring,4,Unburnt,9,Heathland,114.0123934,0.329044074,0.34621942,0.444960088
579,2016,Summer,4,Unburnt,9,Heathland,215.028333,0.598214686,0.675024927,0.329044074
579,2016,Autumn,4,Unburnt,9,Heathland,44.2052599,0.369849294,0.643633664,0.598214686
579,2016,Winter,4,Unburnt,9,Heathland,-106.7898989,0.285565794,0.444960088,0.369849294
579,2016,Spring,4,Unburnt,9,Heathland,242.8722012,0.130256921,0.329044074,0.285565794
579,2017,Summer,4,Unburnt,9,Heathland,-168.4454244,0.030885544,0.598214686,0.130256921
579,2017,Autumn,4,Unburnt,9,Heathland,-18.25647347,0.296243936,0.369849294,0.030885544
579,2017,Winter,4,Unburnt,9,Heathland,92.11939026,0.220934734,0.285565794,0.296243936
579,2017,Spring,4,Unburnt,9,Heathland,-174.6722585,0.078673616,0.130256921,0.220934734
579,2018,Summer,4,Unburnt,9,Heathland,-96.26514185,0.231859758,0.030885544,0.078673616
579,2018,Autumn,4,Unburnt,9,Heathland,-48.28796656,0.442825437,0.296243936,0.231859758
579,2018,Winter,4,Unburnt,9,Heathland,-485.5967294,0.162440509,0.220934734,0.442825437
579,2018,Spring,4,Unburnt,9,Heathland,-123.5428186,0.419557542,0.078673616,0.162440509
579,2019,Summer,4,Unburnt,9,Heathland,-634.2242195,0.617941737,0.231859758,0.419557542
579,2019,Autumn,4,Unburnt,9,Heathland,200.672133,0.493386239,0.442825437,0.617941737
579,2019,Winter,4,Unburnt,9,Heathland,794.0227847,0.155035555,0.162440509,0.493386239
579,2019,Spring,4,High,9,Heathland,92.4622781,0.195675626,0.419557542,0.155035555
579,2020,Summer,4,High,9,Heathland,301.8956477,0.419250131,0.617941737,0.195675626
579,2020,Autumn,4,High,9,Heathland,-795.6971748,0.80680567,0.493386239,0.419250131
579,2020,Winter,4,High,9,Heathland,-734.622657,0.765174448,0.155035555,0.80680567
579,2020,Spring,4,High,9,Heathland,-464.7934307,0.694553077,0.195675626,0.765174448
579,2021,Summer,4,High,9,Heathland,201.2190936,0.769590259,0.419250131,0.694553077
579,2021,Autumn,4,High,9,Heathland,548.2073964,0.623981953,0.80680567,0.769590259
579,2021,Winter,4,High,9,Heathland,534.8428421,0.532557845,0.765174448,0.623981953
579,2021,Spring,4,High,9,Heathland,224.9742032,0.66534245,0.694553077,0.532557845
579,2022,Summer,4,High,9,Heathland,461.2935712,0.812850595,0.769590259,0.66534245
579,2022,Autumn,4,High,9,Heathland,1099.427571,0.862280726,0.623981953,0.812850595
579,2022,Winter,4,High,9,Heathland,379.7765782,0.826700926,0.532557845,0.862280726
579,2022,Spring,4,High,9,Heathland,106.7322407,0.938170731,0.66534245,0.826700926
579,2023,Summer,4,High,9,Heathland,-195.0361249,0.396274865,0.812850595,0.938170731
579,2023,Autumn,4,High,9,Heathland,-362.1080119,0.470484495,0.862280726,0.396274865
579,2023,Winter,4,High,9,Heathland,-68.63008154,0.29120931,0.826700926,0.470484495
579,2023,Spring,4,High,9,Heathland,192.8231682,0.603859782,0.938170731,0.29120931
579,2024,Summer,4,High,9,Heathland,98.18258034,0.376541406,0.396274865,0.603859782
579,2024,Autumn,4,High,9,Heathland,-211.4744019,0.767046988,0.470484495,0.376541406
579,2024,Winter,4,High,9,Heathland,-27.84482055,0.599634647,0.29120931,0.767046988
579,2024,Spring,4,High,9,Heathland,-12.58093917,0.104190402,0.603859782,0.599634647
580,2015,Summer,5,Unburnt,9,Heathland,-230.9261944,0.762774229,0.258014172,0.258014172
580,2015,Autumn,5,Unburnt,9,Heathland,396.2812908,0.67285341,0.626237631,0.762774229
580,2015,Winter,5,Unburnt,9,Heathland,84.29492204,0.585855782,0.429537028,0.67285341
580,2015,Spring,5,Unburnt,9,Heathland,-198.2144223,0.496317744,0.522788703,0.585855782
580,2016,Summer,5,Unburnt,9,Heathland,224.6109278,0.550257921,0.762774229,0.496317744
580,2016,Autumn,5,Unburnt,9,Heathland,-463.6678679,0.233071208,0.67285341,0.550257921
580,2016,Winter,5,Unburnt,9,Heathland,-148.22518,0.302588999,0.585855782,0.233071208
580,2016,Spring,5,Unburnt,9,Heathland,-133.6628919,0.083203062,0.496317744,0.302588999
580,2017,Summer,5,Unburnt,9,Heathland,-77.58208348,0.04651298,0.550257921,0.083203062
580,2017,Autumn,5,Unburnt,9,Heathland,-16.31176458,0.353161573,0.233071208,0.04651298
580,2017,Winter,5,Unburnt,9,Heathland,217.5394086,0.435630649,0.302588999,0.353161573
580,2017,Spring,5,Unburnt,9,Heathland,385.1063092,0.177772388,0.083203062,0.435630649
580,2018,Summer,5,Unburnt,9,Heathland,65.9257014,0.14089179,0.04651298,0.177772388
580,2018,Autumn,5,Unburnt,9,Heathland,190.2120505,0.22196278,0.353161573,0.14089179
580,2018,Winter,5,Unburnt,9,Heathland,-138.617648,0.207085744,0.435630649,0.22196278
580,2018,Spring,5,Unburnt,9,Heathland,-154.1225683,0.310564518,0.177772388,0.207085744
580,2019,Summer,5,Unburnt,9,Heathland,-832.8910637,0.600010395,0.14089179,0.310564518
580,2019,Autumn,5,Unburnt,9,Heathland,92.18501659,0.472849578,0.22196278,0.600010395
580,2019,Winter,5,Unburnt,9,Heathland,36.83636654,0.233656079,0.207085744,0.472849578
580,2019,Spring,5,Extreme,9,Heathland,-13.85122631,0.160521314,0.310564518,0.233656079
580,2020,Summer,5,Extreme,9,Heathland,356.6863145,0.401232153,0.600010395,0.160521314
580,2020,Autumn,5,Extreme,9,Heathland,-969.0673625,0.708145499,0.472849578,0.401232153
580,2020,Winter,5,Extreme,9,Heathland,-744.1068041,0.722128391,0.233656079,0.708145499
580,2020,Spring,5,Extreme,9,Heathland,-536.4610682,0.565046072,0.160521314,0.722128391
580,2021,Summer,5,Extreme,9,Heathland,77.72811617,0.74467057,0.401232153,0.565046072
580,2021,Autumn,5,Extreme,9,Heathland,490.1942141,0.781983137,0.708145499,0.74467057
580,2021,Winter,5,Extreme,9,Heathland,396.7056861,0.516103864,0.722128391,0.781983137
580,2021,Spring,5,Extreme,9,Heathland,276.9017747,0.652198851,0.565046072,0.516103864
580,2022,Summer,5,Extreme,9,Heathland,348.0442683,0.839610457,0.74467057,0.652198851
580,2022,Autumn,5,Extreme,9,Heathland,895.752512,0.910287082,0.781983137,0.839610457
580,2022,Winter,5,Extreme,9,Heathland,74.86885916,0.836664021,0.516103864,0.910287082
580,2022,Spring,5,Extreme,9,Heathland,156.8050063,0.836909235,0.652198851,0.836664021
580,2023,Summer,5,Extreme,9,Heathland,436.3145627,0.5799523,0.839610457,0.836909235
580,2023,Autumn,5,Extreme,9,Heathland,-220.0259998,0.464176059,0.910287082,0.5799523
580,2023,Winter,5,Extreme,9,Heathland,223.6907609,0.275786221,0.836664021,0.464176059
580,2023,Spring,5,Extreme,9,Heathland,185.9022127,0.567310572,0.836909235,0.275786221
580,2024,Summer,5,Extreme,9,Heathland,-184.1602108,0.81758672,0.5799523,0.567310572
580,2024,Autumn,5,Extreme,9,Heathland,-155.8148099,0.829403162,0.464176059,0.81758672
580,2024,Winter,5,Extreme,9,Heathland,76.62115983,0.74605751,0.275786221,0.829403162
580,2024,Spring,5,Extreme,9,Heathland,12.36172444,0.133062586,0.567310572,0.74605751
582,2015,Summer,5,Unburnt,9,Heathland,-19.98759195,0.747001231,0.390225291,0.390225291
582,2015,Autumn,5,Unburnt,9,Heathland,226.9420638,0.68248564,0.656343699,0.747001231
582,2015,Winter,5,Unburnt,9,Heathland,46.80250902,0.433748066,0.302722216,0.68248564
582,2015,Spring,5,Unburnt,9,Heathland,7.69679894,0.433674663,0.466970772,0.433748066
582,2016,Summer,5,Unburnt,9,Heathland,135.9263177,0.550080538,0.747001231,0.433674663
582,2016,Autumn,5,Unburnt,9,Heathland,-27.58787594,0.142547384,0.68248564,0.550080538
582,2016,Winter,5,Unburnt,9,Heathland,-176.9429537,0.297197908,0.433748066,0.142547384
582,2016,Spring,5,Unburnt,9,Heathland,-121.4491626,0.075887792,0.433674663,0.297197908
582,2017,Summer,5,Unburnt,9,Heathland,-152.534136,0.052217003,0.550080538,0.075887792
582,2017,Autumn,5,Unburnt,9,Heathland,-18.41510251,0.432065338,0.142547384,0.052217003
582,2017,Winter,5,Unburnt,9,Heathland,130.4388168,0.371902257,0.297197908,0.432065338
582,2017,Spring,5,Unburnt,9,Heathland,62.30435033,0.140607163,0.075887792,0.371902257
582,2018,Summer,5,Unburnt,9,Heathland,-3.952895073,0.19855845,0.052217003,0.140607163
582,2018,Autumn,5,Unburnt,9,Heathland,24.73538598,0.425418943,0.432065338,0.19855845
582,2018,Winter,5,Unburnt,9,Heathland,-687.9945491,0.120526433,0.371902257,0.425418943
582,2018,Spring,5,Unburnt,9,Heathland,-82.59451667,0.419203311,0.140607163,0.120526433
582,2019,Summer,5,Unburnt,9,Heathland,-30.63889832,0.619750261,0.19855845,0.419203311
582,2019,Autumn,5,Unburnt,9,Heathland,109.4701834,0.461133361,0.425418943,0.619750261
582,2019,Winter,5,Unburnt,9,Heathland,996.5872727,0.219833687,0.120526433,0.461133361
582,2019,Spring,5,Extreme,9,Heathland,87.09092568,0.337459803,0.419203311,0.219833687
582,2020,Summer,5,Extreme,9,Heathland,-1104.686226,0.478473246,0.619750261,0.337459803
582,2020,Autumn,5,Extreme,9,Heathland,-1419.00316,0.754333317,0.461133361,0.478473246
582,2020,Winter,5,Extreme,9,Heathland,-1278.909794,0.682865858,0.219833687,0.754333317
582,2020,Spring,5,Extreme,9,Heathland,-1119.951711,0.509296536,0.337459803,0.682865858
582,2021,Summer,5,Extreme,9,Heathland,622.8699104,0.753631353,0.478473246,0.509296536
582,2021,Autumn,5,Extreme,9,Heathland,980.0954731,0.790575266,0.754333317,0.753631353
582,2021,Winter,5,Extreme,9,Heathland,843.3998333,0.379459798,0.682865858,0.790575266
582,2021,Spring,5,Extreme,9,Heathland,628.6398458,0.544728816,0.509296536,0.379459798
582,2022,Summer,5,Extreme,9,Heathland,442.1579448,0.86729002,0.753631353,0.544728816
582,2022,Autumn,5,Extreme,9,Heathland,849.9423769,0.868077993,0.790575266,0.86729002
582,2022,Winter,5,Extreme,9,Heathland,457.4140237,0.737579584,0.379459798,0.868077993
582,2022,Spring,5,Extreme,9,Heathland,238.7564253,0.737088561,0.544728816,0.737579584
582,2023,Summer,5,Extreme,9,Heathland,91.28833383,0.400670022,0.86729002,0.737088561
582,2023,Autumn,5,Extreme,9,Heathland,-42.4556745,0.547201693,0.868077993,0.400670022
582,2023,Winter,5,Extreme,9,Heathland,159.7589549,0.223060519,0.737579584,0.547201693
582,2023,Spring,5,Extreme,9,Heathland,247.8615643,0.553285718,0.737088561,0.223060519
582,2024,Summer,5,Extreme,9,Heathland,-543.5106178,0.846149087,0.400670022,0.553285718
582,2024,Autumn,5,Extreme,9,Heathland,74.1723476,0.799596727,0.547201693,0.846149087
582,2024,Winter,5,Extreme,9,Heathland,-135.3753463,0.611758888,0.223060519,0.799596727
582,2024,Spring,5,Extreme,9,Heathland,266.3702786,0.081257768,0.553285718,0.611758888
583,2015,Summer,4,Unburnt,9,Heathland,49.56284228,0.49494648,0.211165071,0.211165071
583,2015,Autumn,4,Unburnt,9,Heathland,-41.51996425,0.418152839,0.640326917,0.49494648
583,2015,Winter,4,Unburnt,9,Heathland,-76.6244377,0.471976817,0.256334215,0.418152839
583,2015,Spring,4,Unburnt,9,Heathland,-80.53101932,0.298971027,0.166229516,0.471976817
583,2016,Summer,4,Unburnt,9,Heathland,106.4423137,0.522749186,0.49494648,0.298971027
583,2016,Autumn,4,Unburnt,9,Heathland,-179.244205,0.246244073,0.418152839,0.522749186
583,2016,Winter,4,Unburnt,9,Heathland,47.82926311,0.240399107,0.471976817,0.246244073
583,2016,Spring,4,Unburnt,9,Heathland,201.228228,0.143054679,0.298971027,0.240399107
583,2017,Summer,4,Unburnt,9,Heathland,-150.0899298,0.023800965,0.522749186,0.143054679
583,2017,Autumn,4,Unburnt,9,Heathland,72.05189442,0.231454104,0.246244073,0.023800965
583,2017,Winter,4,Unburnt,9,Heathland,12.18729434,0.158619538,0.240399107,0.231454104
583,2017,Spring,4,Unburnt,9,Heathland,-70.74197141,0.064218864,0.143054679,0.158619538
583,2018,Summer,4,Unburnt,9,Heathland,-35.44410347,0.253100187,0.023800965,0.064218864
583,2018,Autumn,4,Unburnt,9,Heathland,-55.32708509,0.383622319,0.231454104,0.253100187
583,2018,Winter,4,Unburnt,9,Heathland,-122.4090012,0.138785928,0.158619538,0.383622319
583,2018,Spring,4,Unburnt,9,Heathland,-23.74133337,0.299446046,0.064218864,0.138785928
583,2019,Summer,4,Unburnt,9,Heathland,57.35702914,0.433078885,0.253100187,0.299446046
583,2019,Autumn,4,Unburnt,9,Heathland,213.2521193,0.411962509,0.383622319,0.433078885
583,2019,Winter,4,Unburnt,9,Heathland,355.9868694,0.085446894,0.138785928,0.411962509
583,2019,Spring,4,High,9,Heathland,-62.16074991,0.089295499,0.299446046,0.085446894
583,2020,Summer,4,High,9,Heathland,-646.0695498,0.359726042,0.433078885,0.089295499
583,2020,Autumn,4,High,9,Heathland,-364.4242007,0.703724861,0.411962509,0.359726042
583,2020,Winter,4,High,9,Heathland,-1054.931248,0.577832818,0.085446894,0.703724861
583,2020,Spring,4,High,9,Heathland,-515.1017628,0.575251639,0.089295499,0.577832818
583,2021,Summer,4,High,9,Heathland,546.518406,0.607850611,0.359726042,0.575251639
583,2021,Autumn,4,High,9,Heathland,-297.7031537,0.455221832,0.703724861,0.607850611
583,2021,Winter,4,High,9,Heathland,858.3509735,0.723562956,0.577832818,0.455221832
583,2021,Spring,4,High,9,Heathland,-9.315696223,0.543562353,0.575251639,0.723562956
583,2022,Summer,4,High,9,Heathland,26.95732248,0.681032896,0.607850611,0.543562353
583,2022,Autumn,4,High,9,Heathland,990.9240545,0.66900003,0.455221832,0.681032896
583,2022,Winter,4,High,9,Heathland,143.9824673,0.738389611,0.723562956,0.66900003
583,2022,Spring,4,High,9,Heathland,151.1731129,0.885221362,0.543562353,0.738389611
583,2023,Summer,4,High,9,Heathland,-63.46848876,0.243093371,0.681032896,0.885221362
583,2023,Autumn,4,High,9,Heathland,16.75814686,0.174361259,0.66900003,0.243093371
583,2023,Winter,4,High,9,Heathland,50.24372396,0.174257889,0.738389611,0.174361259
583,2023,Spring,4,High,9,Heathland,200.1292602,0.526457191,0.885221362,0.174257889
583,2024,Summer,4,High,9,Heathland,185.2911011,0.398651361,0.243093371,0.526457191
583,2024,Autumn,4,High,9,Heathland,-331.2083701,0.679942429,0.174361259,0.398651361
583,2024,Winter,4,High,9,Heathland,240.3434671,0.556841552,0.174257889,0.679942429
583,2024,Spring,4,High,9,Heathland,43.50175818,0.11472588,0.526457191,0.556841552
584,2015,Summer,5,Unburnt,9,Heathland,-206.0642175,0.855483115,0.446165234,0.446165234
584,2015,Autumn,5,Unburnt,9,Heathland,302.8691956,0.846856415,0.768490434,0.855483115
584,2015,Winter,5,Unburnt,9,Heathland,127.6501583,0.782547534,0.595679462,0.846856415
584,2015,Spring,5,Unburnt,9,Heathland,48.08647607,0.687905192,0.689075351,0.782547534
584,2016,Summer,5,Unburnt,9,Heathland,207.5393268,0.684506416,0.855483115,0.687905192
584,2016,Autumn,5,Unburnt,9,Heathland,-177.6452266,0.388329357,0.846856415,0.684506416
584,2016,Winter,5,Unburnt,9,Heathland,94.15187743,0.377711117,0.782547534,0.388329357
584,2016,Spring,5,Unburnt,9,Heathland,-73.4832732,0.163469002,0.687905192,0.377711117
584,2017,Summer,5,Unburnt,9,Heathland,-173.8677455,0.087883174,0.684506416,0.163469002
584,2017,Autumn,5,Unburnt,9,Heathland,101.5613931,0.477724731,0.388329357,0.087883174
584,2017,Winter,5,Unburnt,9,Heathland,-90.09241993,0.674923897,0.377711117,0.477724731
584,2017,Spring,5,Unburnt,9,Heathland,192.6562504,0.330565929,0.163469002,0.674923897
584,2018,Summer,5,Unburnt,9,Heathland,-3.149633211,0.2469538,0.087883174,0.330565929
584,2018,Autumn,5,Unburnt,9,Heathland,-97.83107576,0.350993335,0.477724731,0.2469538
584,2018,Winter,5,Unburnt,9,Heathland,-59.24042223,0.332460165,0.674923897,0.350993335
584,2018,Spring,5,Unburnt,9,Heathland,-207.2991416,0.449168295,0.330565929,0.332460165
584,2019,Summer,5,Unburnt,9,Heathland,-1832.730492,0.748259127,0.2469538,0.449168295
584,2019,Autumn,5,Unburnt,9,Heathland,138.227804,0.615562558,0.350993335,0.748259127
584,2019,Winter,5,Unburnt,9,Heathland,101.301564,0.392224222,0.332460165,0.615562558
584,2019,Spring,5,Extreme,9,Heathland,115.7526102,0.277373612,0.449168295,0.392224222
584,2020,Summer,5,Extreme,9,Heathland,8468.816675,0.42125088,0.748259127,0.277373612
584,2020,Autumn,5,Extreme,9,Heathland,-1554.596434,0.840173841,0.615562558,0.42125088
584,2020,Winter,5,Extreme,9,Heathland,-1443.825188,0.885825872,0.392224222,0.840173841
584,2020,Spring,5,Extreme,9,Heathland,-330.9245693,0.714033723,0.277373612,0.885825872
584,2021,Summer,5,Extreme,9,Heathland,-288.7589015,0.823088825,0.42125088,0.714033723
584,2021,Autumn,5,Extreme,9,Heathland,2162.516412,0.864105701,0.840173841,0.823088825
584,2021,Winter,5,Extreme,9,Heathland,1617.621478,0.73518616,0.885825872,0.864105701
584,2021,Spring,5,Extreme,9,Heathland,-418.3126769,0.826573431,0.714033723,0.73518616
584,2022,Summer,5,Extreme,9,Heathland,341.91901,0.916740835,0.823088825,0.826573431
584,2022,Autumn,5,Extreme,9,Heathland,990.3104467,0.959623158,0.864105701,0.916740835
584,2022,Winter,5,Extreme,9,Heathland,339.5531586,0.958306193,0.73518616,0.959623158
584,2022,Spring,5,Extreme,9,Heathland,583.4386518,0.941345215,0.826573431,0.958306193
584,2023,Summer,5,Extreme,9,Heathland,281.9050636,0.755653739,0.916740835,0.941345215
584,2023,Autumn,5,Extreme,9,Heathland,-96.50462617,0.679007053,0.959623158,0.755653739
584,2023,Winter,5,Extreme,9,Heathland,53.0308963,0.479354441,0.958306193,0.679007053
584,2023,Spring,5,Extreme,9,Heathland,-80.6791815,0.694090426,0.941345215,0.479354441
584,2024,Summer,5,Extreme,9,Heathland,-106.0157613,0.908750832,0.755653739,0.694090426
584,2024,Autumn,5,Extreme,9,Heathland,-225.6645917,0.917207539,0.679007053,0.908750832
584,2024,Winter,5,Extreme,9,Heathland,143.0508886,0.924198151,0.479354441,0.917207539
584,2024,Spring,5,Extreme,9,Heathland,-101.3151455,0.255245477,0.694090426,0.924198151
585,2015,Summer,5,Unburnt,9,Heathland,-74.60360874,0.692440867,0.191500962,0.191500962
585,2015,Autumn,5,Unburnt,9,Heathland,208.6058307,0.51338464,0.721527278,0.692440867
585,2015,Winter,5,Unburnt,9,Heathland,18.51473712,0.339785308,0.332760423,0.51338464
585,2015,Spring,5,Unburnt,9,Heathland,13.46879173,0.346748888,0.373049468,0.339785308
585,2016,Summer,5,Unburnt,9,Heathland,150.0406978,0.542108178,0.692440867,0.346748888
585,2016,Autumn,5,Unburnt,9,Heathland,-134.187901,0.23647505,0.51338464,0.542108178
585,2016,Winter,5,Unburnt,9,Heathland,-33.20548352,0.325414091,0.339785308,0.23647505
585,2016,Spring,5,Unburnt,9,Heathland,-87.78267961,0.167116076,0.346748888,0.325414091
585,2017,Summer,5,Unburnt,9,Heathland,-89.86151511,0.039449159,0.542108178,0.167116076
585,2017,Autumn,5,Unburnt,9,Heathland,33.42306003,0.275461435,0.23647505,0.039449159
585,2017,Winter,5,Unburnt,9,Heathland,39.75105001,0.200745925,0.325414091,0.275461435
585,2017,Spring,5,Unburnt,9,Heathland,144.9446774,0.095606901,0.167116076,0.200745925
585,2018,Summer,5,Unburnt,9,Heathland,-58.74242313,0.269468367,0.039449159,0.095606901
585,2018,Autumn,5,Unburnt,9,Heathland,-20.6426218,0.262425512,0.275461435,0.269468367
585,2018,Winter,5,Unburnt,9,Heathland,5.405165307,0.14358142,0.200745925,0.262425512
585,2018,Spring,5,Unburnt,9,Heathland,-142.2238287,0.412335038,0.095606901,0.14358142
585,2019,Summer,5,Unburnt,9,Heathland,-649.0206485,0.662962139,0.269468367,0.412335038
585,2019,Autumn,5,Unburnt,9,Heathland,90.5917168,0.384285837,0.262425512,0.662962139
585,2019,Winter,5,Unburnt,9,Heathland,16.45047429,0.13469708,0.14358142,0.384285837
585,2019,Spring,5,Extreme,9,Heathland,16.21592378,0.154229775,0.412335038,0.13469708
585,2020,Summer,5,Extreme,9,Heathland,51.15347908,0.410105437,0.662962139,0.154229775
585,2020,Autumn,5,Extreme,9,Heathland,-1109.900512,0.793051243,0.384285837,0.410105437
585,2020,Winter,5,Extreme,9,Heathland,-1034.659243,0.713938951,0.13469708,0.793051243
585,2020,Spring,5,Extreme,9,Heathland,-684.5309117,0.644294143,0.154229775,0.713938951
585,2021,Summer,5,Extreme,9,Heathland,569.4447967,0.746956229,0.410105437,0.644294143
585,2021,Autumn,5,Extreme,9,Heathland,1121.343342,0.562334359,0.793051243,0.746956229
585,2021,Winter,5,Extreme,9,Heathland,1232.848766,0.53436327,0.713938951,0.562334359
585,2021,Spring,5,Extreme,9,Heathland,324.5471169,0.639267266,0.644294143,0.53436327
585,2022,Summer,5,Extreme,9,Heathland,284.0059107,0.793228745,0.746956229,0.639267266
585,2022,Autumn,5,Extreme,9,Heathland,971.6878486,0.892148018,0.562334359,0.793228745
585,2022,Winter,5,Extreme,9,Heathland,274.2001467,0.859788001,0.53436327,0.892148018
585,2022,Spring,5,Extreme,9,Heathland,263.4226771,0.933102369,0.639267266,0.859788001
585,2023,Summer,5,Extreme,9,Heathland,-28.23815642,0.34138459,0.793228745,0.933102369
585,2023,Autumn,5,Extreme,9,Heathland,-195.786619,0.382199287,0.892148018,0.34138459
585,2023,Winter,5,Extreme,9,Heathland,106.8772143,0.279658139,0.859788001,0.382199287
585,2023,Spring,5,Extreme,9,Heathland,57.9751692,0.537755489,0.933102369,0.279658139
585,2024,Summer,5,Extreme,9,Heathland,129.8563475,0.520811021,0.34138459,0.537755489
585,2024,Autumn,5,Extreme,9,Heathland,-113.9013515,0.739255428,0.382199287,0.520811021
585,2024,Winter,5,Extreme,9,Heathland,44.08664321,0.49846524,0.279658139,0.739255428
585,2024,Spring,5,Extreme,9,Heathland,31.35635053,0.109105267,0.537755489,0.49846524
586,2015,Summer,5,Unburnt,9,Heathland,-148.4889888,0.848999143,0.540097535,0.540097535
586,2015,Autumn,5,Unburnt,9,Heathland,264.6938794,0.833086848,0.782244921,0.848999143
586,2015,Winter,5,Unburnt,9,Heathland,105.8385292,0.513699055,0.379481792,0.833086848
586,2015,Spring,5,Unburnt,9,Heathland,-93.39177224,0.465377748,0.669571638,0.513699055
586,2016,Summer,5,Unburnt,9,Heathland,63.7159076,0.663941205,0.848999143,0.465377748
586,2016,Autumn,5,Unburnt,9,Heathland,-192.2425254,0.269116253,0.833086848,0.663941205
